CoreID,TreeID,PlotID,Site,Tree,Species,Canopy Class,Live/Dead,DBH (cm),Stems,Total Cores,Core (A/B),Pith (Y/N),Pith Yr,inner present,Inner Measured,Outer Measured,Bark (Y/N),Inner Dated,Outer Dated,Dated,Notes,Zombie
MOA027A,MOA027,MOA,Missouri Ozark,027,QURU,D,LIVE,40.40,1,2,A,,,,,,,,,,,
MOA027B,MOA027,MOA,Missouri Ozark,027,QURU,D,LIVE,40.40,1,2,B,,,,,,,,,,,
MOA028A,MOA028,MOA,Missouri Ozark,028,QURU,D,LIVE,31.88,1,2,A,,,,,,,,,,,
MOA028B,MOA028,MOA,Missouri Ozark,028,QURU,D,LIVE,31.88,1,2,B,,,,,,,,,,,
MOA029A,MOA029,MOA,Missouri Ozark,029,QURU,D,LIVE,60.80,1,2,A,,,,,,,,,,,
MOA029B,MOA029,MOA,Missouri Ozark,029,QURU,D,LIVE,60.80,1,2,B,,,,,,,,,,,
MOA030A,MOA030,MOA,Missouri Ozark,030,CACO,I,LIVE,23.05,1,2,A,,,,,,,,,,,
MOA030B,MOA030,MOA,Missouri Ozark,030,CACO,I,LIVE,23.05,1,2,B,,,,,,,,,,,
MOA031A,MOA031,MOA,Missouri Ozark,031,CACO,C,LIVE,37.77,1,2,A,,,,,,,,,,,
MOA031B,MOA031,MOA,Missouri Ozark,031,CACO,C,LIVE,37.77,1,2,B,,,,,,,,,,,
MOA032A,MOA032,MOA,Missouri Ozark,032,JUVI,C,LIVE,26.80,1,2,A,,,,,,,,,,,
MOA032B,MOA032,MOA,Missouri Ozark,032,JUVI,C,LIVE,26.80,1,2,B,,,,,,,,,,,
MOA033A,MOA033,MOA,Missouri Ozark,033,QURU,*,DEAD,40.72,1,2,A,,,,,,,,,,,
MOA033B,MOA033,MOA,Missouri Ozark,033,QURU,*,DEAD,40.72,1,2,B,,,,,,,,,,,
MOA034A,MOA034,MOA,Missouri Ozark,034,JUVI,S,LIVE,22.30,1,2,A,,,,,,,,,,,
MOA034B,MOA034,MOA,Missouri Ozark,034,JUVI,S,LIVE,22.30,1,2,B,,,,,,,,,,,
MOA035A,MOA035,MOA,Missouri Ozark,035,QUAL,D,LIVE,47.22,1,2,A,,,,,,,,,,,
MOA035B,MOA035,MOA,Missouri Ozark,035,QUAL,D,LIVE,47.22,1,2,B,,,,,,,,,,,
MOA036A,MOA036,MOA,Missouri Ozark,036,QUAL,C,LIVE,37.38,1,2,A,,,,,,,,,,,
MOA036B,MOA036,MOA,Missouri Ozark,036,QUAL,C,LIVE,37.38,1,2,B,,,,,,,,,,,
MOA039A,MOA039,MOA,Missouri Ozark,039,CAOV,C,LIVE,24.46,1,2,A,,,,,,,,,,,
MOA039B,MOA039,MOA,Missouri Ozark,039,CAOV,C,LIVE,24.46,1,2,B,,,,,,,,,,,
MOA043A,MOA043,MOA,Missouri Ozark,043,QUVE,*,DEAD,40.72,1,2,A,,,,,,,,,,,
MOA043B,MOA043,MOA,Missouri Ozark,043,QUVE,*,DEAD,40.72,1,2,B,,,,,,,,,,,
MOA044A,MOA044,MOA,Missouri Ozark,044,QUVE,*,DEAD,41.42,1,2,A,,,,,,,,,,,
MOA044B,MOA044,MOA,Missouri Ozark,044,QUVE,*,DEAD,41.42,1,2,B,,,,,,,,,,,
MOA045A,MOA045,MOA,Missouri Ozark,045,QURU,D,LIVE,46.37,1,2,A,,,,,,,,,,,
MOA045B,MOA045,MOA,Missouri Ozark,045,QURU,D,LIVE,46.37,1,2,B,,,,,,,,,,,
MOB007A,MOB007,MOB,Missouri Ozark,007,CATE,C,LIVE,25.40,1,2,A,,,,,,,,,,,
MOB007B,MOB007,MOB,Missouri Ozark,007,CATE,C,LIVE,25.40,1,2,B,,,,,,,,,,,
MOB008A,MOB008,MOB,Missouri Ozark,008,CACO,C,LIVE,28.30,1,2,A,,,,,,,,,,,
MOB008B,MOB008,MOB,Missouri Ozark,008,CACO,C,LIVE,28.30,1,2,B,,,,,,,,,,,
MOB009A,MOB009,MOB,Missouri Ozark,009,QUAL,C,LIVE,43.71,1,2,A,,,,,,,,,,,
MOB009B,MOB009,MOB,Missouri Ozark,009,QUAL,C,LIVE,43.71,1,2,B,,,,,,,,,,,
MOB010A,MOB010,MOB,Missouri Ozark,010,FRAM,C,LIVE,29.70,1,2,A,,,,,,,,,,,
MOB010B,MOB010,MOB,Missouri Ozark,010,FRAM,C,LIVE,29.70,1,2,B,,,,,,,,,,,
MOB011A,MOB011,MOB,Missouri Ozark,011,FRAM,C,LIVE,29.50,1,2,A,,,,,,,,,,,
MOB011B,MOB011,MOB,Missouri Ozark,011,FRAM,C,LIVE,29.50,1,2,B,,,,,,,,,,,
MOB012A,MOB012,MOB,Missouri Ozark,012,FRAM,C,LIVE,33.90,1,2,A,,,,,,,,,,,
MOB012B,MOB012,MOB,Missouri Ozark,012,FRAM,C,LIVE,33.90,1,2,B,,,,,,,,,,,
MOB013A,MOB013,MOB,Missouri Ozark,013,ACSA,S,LIVE,11.98,1,2,A,,,,,,,,,,,
MOB013B,MOB013,MOB,Missouri Ozark,013,ACSA,S,LIVE,11.98,1,2,B,,,,,,,,,,,
MOB014A,MOB014,MOB,Missouri Ozark,014,CAOV,C,LIVE,30.30,1,2,A,,,,,,,,,,,
MOB014B,MOB014,MOB,Missouri Ozark,014,CAOV,C,LIVE,30.30,1,2,B,,,,,,,,,,,
MOB015A,MOB015,MOB,Missouri Ozark,015,CAOV,C,LIVE,23.60,1,2,A,,,,,,,,,,,
MOB015B,MOB015,MOB,Missouri Ozark,015,CAOV,C,LIVE,23.60,1,2,B,,,,,,,,,,,
MOB016A,MOB016,MOB,Missouri Ozark,016,CAOV,C,LIVE,22.60,1,2,A,,,,,,,,,,,
MOB016B,MOB016,MOB,Missouri Ozark,016,CAOV,C,LIVE,22.60,1,2,B,,,,,,,,,,,
MOB017A,MOB017,MOB,Missouri Ozark,017,CAOV,C,LIVE,15.20,1,2,A,,,,,,,,,,,
MOB017B,MOB017,MOB,Missouri Ozark,017,CAOV,C,LIVE,15.20,1,2,B,,,,,,,,,,,
MOB018A,MOB018,MOB,Missouri Ozark,018,CACO,C,LIVE,20.60,1,2,A,,,,,,,,,,,
MOB018B,MOB018,MOB,Missouri Ozark,018,CACO,C,LIVE,20.60,1,2,B,,,,,,,,,,,
MOB019A,MOB019,MOB,Missouri Ozark,019,QUAL,C,LIVE,37.60,1,2,A,,,,,,,,,,,
MOB019B,MOB019,MOB,Missouri Ozark,019,QUAL,C,LIVE,37.60,1,2,B,,,,,,,,,,,
MOB020A,MOB020,MOB,Missouri Ozark,020,QUAL,C,LIVE,30.90,1,2,A,,,,,,,,,,,
MOB020B,MOB020,MOB,Missouri Ozark,020,QUAL,C,LIVE,30.90,1,2,B,,,,,,,,,,,
MOB021A,MOB021,MOB,Missouri Ozark,021,QUAL,C,LIVE,30.90,1,2,A,,,,,,,,,,,
MOB021B,MOB021,MOB,Missouri Ozark,021,QUAL,C,LIVE,30.90,1,2,B,,,,,,,,,,,
MOB022A,MOB022,MOB,Missouri Ozark,022,QUAL,*,DEAD,13.70,1,2,A,,,,,,,,,,,
MOB022B,MOB022,MOB,Missouri Ozark,022,QUAL,*,DEAD,13.70,1,2,B,,,,,,,,,,,
MOB023A,MOB023,MOB,Missouri Ozark,023,QUAL,*,DEAD,12.30,1,2,A,,,,,,,,,,,
MOB023B,MOB023,MOB,Missouri Ozark,023,QUAL,*,DEAD,12.30,1,2,B,,,,,,,,,,,
MOB024A,MOB024,MOB,Missouri Ozark,024,CARYA,*,DEAD,10.70,1,2,A,,,,,,,,,,,
MOB024B,MOB024,MOB,Missouri Ozark,024,CARYA,*,DEAD,10.70,1,2,B,,,,,,,,,,,
MOB026A,MOB026,MOB,Missouri Ozark,026,JUVI,S,LIVE,13.20,1,2,A,,,,,,,,,,,
MOB026B,MOB026,MOB,Missouri Ozark,026,JUVI,S,LIVE,13.20,1,2,B,,,,,,,,,,,
MOB027A,MOB027,MOB,Missouri Ozark,027,JUVI,S,LIVE,11.60,1,2,A,,,,,,,,,,,
MOB027B,MOB027,MOB,Missouri Ozark,027,JUVI,S,LIVE,11.60,1,2,B,,,,,,,,,,,
MOB031A,MOB031,MOB,Missouri Ozark,031,QUMU,C,LIVE,20.20,1,2,A,,,,,,,,,,,
MOB031B,MOB031,MOB,Missouri Ozark,031,QUMU,C,LIVE,20.20,1,2,B,,,,,,,,,,,
MOB032A,MOB032,MOB,Missouri Ozark,032,QUMU,C,LIVE,21.30,1,2,A,,,,,,,,,,,
MOB032B,MOB032,MOB,Missouri Ozark,032,QUMU,C,LIVE,21.30,1,2,B,,,,,,,,,,,
MOB033A,MOB033,MOB,Missouri Ozark,033,QUAL,C,LIVE,43.70,1,2,A,,,,,,,,,,,
MOB033B,MOB033,MOB,Missouri Ozark,033,QUAL,C,LIVE,43.70,1,2,B,,,,,,,,,,,
MOB034A,MOB034,MOB,Missouri Ozark,034,CAOV,C,LIVE,24.10,1,2,A,,,,,,,,,,,
MOB034B,MOB034,MOB,Missouri Ozark,034,CAOV,C,LIVE,24.10,1,2,B,,,,,,,,,,,
MOB035A,MOB035,MOB,Missouri Ozark,035,CATE,C,LIVE,29.50,1,2,A,,,,,,,,,,,
MOB035B,MOB035,MOB,Missouri Ozark,035,CATE,C,LIVE,29.50,1,2,B,,,,,,,,,,,
MOB039A,MOB039,MOB,Missouri Ozark,039,QUAL,C,LIVE,84.30,1,4,A,,,,,,,,,,,
MOB039B,MOB039,MOB,Missouri Ozark,039,QUAL,C,LIVE,84.30,1,4,B,,,,,,,,,,,
MOB040A,MOB040,MOB,Missouri Ozark,040,JUVI,S,LIVE,22.80,1,2,A,,,,,,,,,,,
MOB040B,MOB040,MOB,Missouri Ozark,040,JUVI,S,LIVE,22.80,1,2,B,,,,,,,,,,,
MOB041A,MOB041,MOB,Missouri Ozark,041,JUVI,S,LIVE,23.00,1,2,A,,,,,,,,,,,
MOB041B,MOB041,MOB,Missouri Ozark,041,JUVI,S,LIVE,23.00,1,2,B,,,,,,,,,,,
MOB042A,MOB042,MOB,Missouri Ozark,042,JUVI,C,LIVE,29.80,1,2,A,,,,,,,,,,,
MOB042B,MOB042,MOB,Missouri Ozark,042,JUVI,C,LIVE,29.80,1,2,B,,,,,,,,,,,
MOC001A,MOC001,MOC,Missouri Ozark,001,ACSA,S,LIVE,15.49,1,2,A,,,,,,,,,,,
MOC001B,MOC001,MOC,Missouri Ozark,001,ACSA,S,LIVE,15.49,1,2,B,,,,,,,,,,,
MOC002A,MOC002,MOC,Missouri Ozark,002,ACSA,S,LIVE,13.06,1,2,A,,,,,,,,,,,
MOC002B,MOC002,MOC,Missouri Ozark,002,ACSA,S,LIVE,13.06,1,2,B,,,,,,,,,,,
MOC003A,MOC003,MOC,Missouri Ozark,003,QUVE,C,LIVE,44.40,1,2,A,,,,,,,,,,,
MOC003B,MOC003,MOC,Missouri Ozark,003,QUVE,C,LIVE,44.40,1,2,B,,,,,,,,,,,
MOC004A,MOC004,MOC,Missouri Ozark,004,ACSA,S,LIVE,15.40,1,2,A,,,,,,,,,,,
MOC004B,MOC004,MOC,Missouri Ozark,004,ACSA,S,LIVE,15.40,1,2,B,,,,,,,,,,,
MOC005A,MOC005,MOC,Missouri Ozark,005,CACO,C,LIVE,19.50,1,2,A,,,,,,,,,,,
MOC005B,MOC005,MOC,Missouri Ozark,005,CACO,C,LIVE,19.50,1,2,B,,,,,,,,,,,
MOC006A,MOC006,MOC,Missouri Ozark,006,CACO,S,LIVE,13.20,1,2,A,,,,,,,,,,,
MOC006B,MOC006,MOC,Missouri Ozark,006,CACO,S,LIVE,13.20,1,2,B,,,,,,,,,,,
MOC007A,MOC007,MOC,Missouri Ozark,007,CACO,S,LIVE,11.50,1,2,A,,,,,,,,,,,
MOC007B,MOC007,MOC,Missouri Ozark,007,CACO,S,LIVE,11.50,1,2,B,,,,,,,,,,,
MOC008A,MOC008,MOC,Missouri Ozark,008,QUVE,C,LIVE,42.90,1,2,A,,,,,,,,,,,
MOC008B,MOC008,MOC,Missouri Ozark,008,QUVE,C,LIVE,42.90,1,2,B,,,,,,,,,,,
MOC009A,MOC009,MOC,Missouri Ozark,009,QUVE,C,LIVE,25.40,1,2,A,,,,,,,,,,,
MOC009B,MOC009,MOC,Missouri Ozark,009,QUVE,C,LIVE,25.40,1,2,B,,,,,,,,,,,
MOC010A,MOC010,MOC,Missouri Ozark,010,CAOV,C,LIVE,29.60,1,2,A,,,,,,,,,,,
MOC010B,MOC010,MOC,Missouri Ozark,010,CAOV,C,LIVE,29.60,1,2,B,,,,,,,,,,,
MOC011A,MOC011,MOC,Missouri Ozark,011,CAOV,*,DEAD,14.20,1,2,A,,,,,,,,,,,
MOC011B,MOC011,MOC,Missouri Ozark,011,CAOV,*,DEAD,14.20,1,2,B,,,,,,,,,,,
MOC012A,MOC012,MOC,Missouri Ozark,012,QURU,C,LIVE,24.90,1,2,A,,,,,,,,,,,
MOC012B,MOC012,MOC,Missouri Ozark,012,QURU,C,LIVE,24.90,1,2,B,,,,,,,,,,,
MOC013A,MOC013,MOC,Missouri Ozark,013,QUAL,C,LIVE,27.80,1,2,A,,,,,,,,,,,
MOC013B,MOC013,MOC,Missouri Ozark,013,QUAL,C,LIVE,27.80,1,2,B,,,,,,,,,,,
MOC014A,MOC014,MOC,Missouri Ozark,014,QUVE,*,DEAD,39.70,1,2,A,,,,,,,,,,,
MOC014B,MOC014,MOC,Missouri Ozark,014,QUVE,*,DEAD,39.70,1,2,B,,,,,,,,,,,
MOC015A,MOC015,MOC,Missouri Ozark,015,QUAL,I,LIVE,31.70,1,2,A,,,,,,,,,,,
MOC015B,MOC015,MOC,Missouri Ozark,015,QUAL,I,LIVE,31.70,1,2,B,,,,,,,,,,,
MOC016A,MOC016,MOC,Missouri Ozark,016,QURU,C,LIVE,23.20,1,2,A,,,,,,,,,,,
MOC016B,MOC016,MOC,Missouri Ozark,016,QURU,C,LIVE,23.20,1,2,B,,,,,,,,,,,
MOC017A,MOC017,MOC,Missouri Ozark,017,FRAM,I,LIVE,12.80,1,2,A,,,,,,,,,,,
MOC017B,MOC017,MOC,Missouri Ozark,017,FRAM,I,LIVE,12.80,1,2,B,,,,,,,,,,,
MOC018A,MOC018,MOC,Missouri Ozark,018,CATE,I,LIVE,18.50,1,2,A,,,,,,,,,,,
MOC018B,MOC018,MOC,Missouri Ozark,018,CATE,I,LIVE,18.50,1,2,B,,,,,,,,,,,
MOC019A,MOC019,MOC,Missouri Ozark,019,CARYA,*,DEAD,10.10,1,2,A,,,,,,,,,,,
MOC019B,MOC019,MOC,Missouri Ozark,019,CARYA,*,DEAD,10.10,1,2,B,,,,,,,,,,,
MOC020A,MOC020,MOC,Missouri Ozark,020,QUAL,D,LIVE,52.20,1,2,A,,,,,,,,,,,
MOC020B,MOC020,MOC,Missouri Ozark,020,QUAL,D,LIVE,52.20,1,2,B,,,,,,,,,,,
MOC021A,MOC021,MOC,Missouri Ozark,021,ULRU,S,LIVE,11.10,1,2,A,,,,,,,,,,,
MOC021B,MOC021,MOC,Missouri Ozark,021,ULRU,S,LIVE,11.10,1,2,B,,,,,,,,,,,
MOC022A,MOC022,MOC,Missouri Ozark,022,ACSA,S,LIVE,11.10,1,2,A,,,,,,,,,,,
MOC022B,MOC022,MOC,Missouri Ozark,022,ACSA,S,LIVE,11.10,1,2,B,,,,,,,,,,,
MOC023A,MOC023,MOC,Missouri Ozark,023,QUVE,*,DEAD,27.50,1,2,A,,,,,,,,,,,
MOC023B,MOC023,MOC,Missouri Ozark,023,QUVE,*,DEAD,27.50,1,2,B,,,,,,,,,,,
MOC024A,MOC024,MOC,Missouri Ozark,024,QUVE,D,LIVE,49.40,1,2,A,,,,,,,,,,,
MOC024B,MOC024,MOC,Missouri Ozark,024,QUVE,D,LIVE,49.40,1,2,B,,,,,,,,,,,
MOC025A,MOC025,MOC,Missouri Ozark,025,CATE,S,LIVE,11.10,1,2,A,,,,,,,,,,,
MOC025B,MOC025,MOC,Missouri Ozark,025,CATE,S,LIVE,11.10,1,2,B,,,,,,,,,,,
MOC026A,MOC026,MOC,Missouri Ozark,026,ACSA,S,LIVE,12.70,1,2,A,,,,,,,,,,,
MOC026B,MOC026,MOC,Missouri Ozark,026,ACSA,S,LIVE,12.70,1,2,B,,,,,,,,,,,
MOC027A,MOC027,MOC,Missouri Ozark,027,CARYA,*,DEAD,26.30,1,2,A,,,,,,,,,,,
MOC027B,MOC027,MOC,Missouri Ozark,027,CARYA,*,DEAD,26.30,1,2,B,,,,,,,,,,,
MOC028A,MOC028,MOC,Missouri Ozark,028,CACO,C,LIVE,28.30,1,2,A,,,,,,,,,,,
MOC028B,MOC028,MOC,Missouri Ozark,028,CACO,C,LIVE,28.30,1,2,B,,,,,,,,,,,
MOC030A,MOC030,MOC,Missouri Ozark,030,ACSA,I,LIVE,21.60,1,2,A,,,,,,,,,,,
MOC030B,MOC030,MOC,Missouri Ozark,030,ACSA,I,LIVE,21.60,1,2,B,,,,,,,,,,,
MOC031A,MOC031,MOC,Missouri Ozark,031,FRAM,C,LIVE,25.30,1,2,A,,,,,,,,,,,
MOC031B,MOC031,MOC,Missouri Ozark,031,FRAM,C,LIVE,25.30,1,2,B,,,,,,,,,,,
MOC032A,MOC032,MOC,Missouri Ozark,032,CATE,C,LIVE,26.10,1,2,A,,,,,,,,,,,
MOC032B,MOC032,MOC,Missouri Ozark,032,CATE,C,LIVE,26.10,1,2,B,,,,,,,,,,,
MOC033A,MOC033,MOC,Missouri Ozark,033,CAOV,C,LIVE,36.90,1,2,A,,,,,,,,,,,
MOC033B,MOC033,MOC,Missouri Ozark,033,CAOV,C,LIVE,36.90,1,2,B,,,,,,,,,,,
MOC034A,MOC034,MOC,Missouri Ozark,034,CAOV,*,DEAD,23.20,1,1,A,,,,,,,,,,,
MOC034A,MOC034,MOC,Missouri Ozark,034,CAOV,*,DEAD,23.20,1,1,A,,,,,,,,,,,
MOC035A,MOC035,MOC,Missouri Ozark,035,QUVE,C,LIVE,33.10,1,2,A,,,,,,,,,,,
MOC035B,MOC035,MOC,Missouri Ozark,035,QUVE,C,LIVE,33.10,1,2,B,,,,,,,,,,,
MOC036A,MOC036,MOC,Missouri Ozark,036,JUVI,C,LIVE,32.50,1,2,A,,,,,,,,,,,
MOC036B,MOC036,MOC,Missouri Ozark,036,JUVI,C,LIVE,32.50,1,2,B,,,,,,,,,,,
MOC037A,MOC037,MOC,Missouri Ozark,037,CAOV,S,LIVE,22.00,1,2,A,,,,,,,,,,,
MOC037B,MOC037,MOC,Missouri Ozark,037,CAOV,S,LIVE,22.00,1,2,B,,,,,,,,,,,
MOC038A,MOC038,MOC,Missouri Ozark,038,QUAL,C,LIVE,31.10,1,2,A,,,,,,,,,,,
MOC038B,MOC038,MOC,Missouri Ozark,038,QUAL,C,LIVE,31.10,1,2,B,,,,,,,,,,,
MOC039A,MOC039,MOC,Missouri Ozark,039,QUVE,*,DEAD,39.90,1,2,A,,,,,,,,,,,
MOC039B,MOC039,MOC,Missouri Ozark,039,QUVE,*,DEAD,39.90,1,2,B,,,,,,,,,,,
MOC040A,MOC040,MOC,Missouri Ozark,040,QUVE,*,DEAD,48.30,1,2,A,,,,,,,,,,,
MOC040B,MOC040,MOC,Missouri Ozark,040,QUVE,*,DEAD,48.30,1,2,B,,,,,,,,,,,
MOC047A,MOC047,MOC,Missouri Ozark,047,QUAL,*,DEAD,34.50,1,2,A,,,,,,,,,,,
MOC047B,MOC047,MOC,Missouri Ozark,047,QUAL,*,DEAD,34.50,1,2,B,,,,,,,,,,,
MOC048A,MOC048,MOC,Missouri Ozark,048,QUAL,C,LIVE,47.40,1,2,A,,,,,,,,,,,
MOC048B,MOC048,MOC,Missouri Ozark,048,QUAL,C,LIVE,47.40,1,2,B,,,,,,,,,,,
MOC049A,MOC049,MOC,Missouri Ozark,049,QUAL,C,LIVE,49.60,1,2,A,,,,,,,,,,,
MOC049B,MOC049,MOC,Missouri Ozark,049,QUAL,C,LIVE,49.60,1,2,B,,,,,,,,,,,
NCC001A,NCC001,NCC,North Carolina Coas,001,PITA,C,LIVE,37.70,1,2,A,,,,,,,,,,,
NCC001B,NCC001,NCC,North Carolina Coas,001,PITA,C,LIVE,37.70,1,2,B,,,,,,,,,,,
NCC002A,NCC002,NCC,North Carolina Coas,002,PITA,C,LIVE,37.80,1,2,A,,,,,,,,,,,
NCC002B,NCC002,NCC,North Carolina Coas,002,PITA,C,LIVE,37.80,1,2,B,,,,,,,,,,,
NCC003A,NCC003,NCC,North Carolina Coas,003,PITA,C,LIVE,45.90,1,2,A,,,,,,,,,,,
NCC003B,NCC003,NCC,North Carolina Coas,003,PITA,C,LIVE,45.90,1,2,B,,,,,,,,,,,
NCC004A,NCC004,NCC,North Carolina Coas,004,PITA,C,LIVE,43.10,1,2,A,,,,,,,,,,,
NCC004B,NCC004,NCC,North Carolina Coas,004,PITA,C,LIVE,43.10,1,2,B,,,,,,,,,,,
NCC005A,NCC005,NCC,North Carolina Coas,005,PITA,C,LIVE,44.00,1,2,A,,,,,,,,,,,
NCC005B,NCC005,NCC,North Carolina Coas,005,PITA,C,LIVE,44.00,1,2,B,,,,,,,,,,,
NCC006A,NCC006,NCC,North Carolina Coas,006,PITA,C,LIVE,38.00,1,2,A,,,,,,,,,,,
NCC006B,NCC006,NCC,North Carolina Coas,006,PITA,C,LIVE,38.00,1,2,B,,,,,,,,,,,
NCC007A,NCC007,NCC,North Carolina Coas,007,PITA,C,LIVE,38.90,1,2,A,,,,,,,,,,,
NCC007B,NCC007,NCC,North Carolina Coas,007,PITA,C,LIVE,38.90,1,2,B,,,,,,,,,,,
NCC008A,NCC008,NCC,North Carolina Coas,008,PITA,C,LIVE,45.50,1,2,A,,,,,,,,,,,
NCC008B,NCC008,NCC,North Carolina Coas,008,PITA,C,LIVE,45.50,1,2,B,,,,,,,,,,,
NCC009A,NCC009,NCC,North Carolina Coas,009,PITA,C,LIVE,50.20,1,2,A,,,,,,,,,,,
NCC009B,NCC009,NCC,North Carolina Coas,009,PITA,C,LIVE,50.20,1,2,B,,,,,,,,,,,
NCC010A,NCC010,NCC,North Carolina Coas,010,PITA,C,LIVE,32.50,1,2,A,,,,,,,,,,,
NCC010B,NCC010,NCC,North Carolina Coas,010,PITA,C,LIVE,32.50,1,2,B,,,,,,,,,,,
NCC011A,NCC011,NCC,North Carolina Coas,011,PITA,C,LIVE,42.50,1,2,A,,,,,,,,,,,
NCC011B,NCC011,NCC,North Carolina Coas,011,PITA,C,LIVE,42.50,1,2,B,,,,,,,,,,,
NCC012A,NCC012,NCC,North Carolina Coas,012,PITA,C,LIVE,44.00,1,2,A,,,,,,,,,,,
NCC012B,NCC012,NCC,North Carolina Coas,012,PITA,C,LIVE,44.00,1,2,B,,,,,,,,,,,
NCC013A,NCC013,NCC,North Carolina Coas,013,PITA,C,LIVE,38.90,1,2,A,,,,,,,,,,,
NCC013B,NCC013,NCC,North Carolina Coas,013,PITA,C,LIVE,38.90,1,2,B,,,,,,,,,,,
NCC014A,NCC014,NCC,North Carolina Coas,014,PITA,C,LIVE,42.80,1,2,A,,,,,,,,,,,
NCC014B,NCC014,NCC,North Carolina Coas,014,PITA,C,LIVE,42.80,1,2,B,,,,,,,,,,,
NCC015A,NCC015,NCC,North Carolina Coas,015,PITA,C,LIVE,42.60,1,2,A,,,,,,,,,,,
NCC015B,NCC015,NCC,North Carolina Coas,015,PITA,C,LIVE,42.60,1,2,B,,,,,,,,,,,
NCC016A,NCC016,NCC,North Carolina Coas,016,PITA,C,LIVE,29.90,1,2,A,,,,,,,,,,,
NCC016B,NCC016,NCC,North Carolina Coas,016,PITA,C,LIVE,29.90,1,2,B,,,,,,,,,,,
NCC017A,NCC017,NCC,North Carolina Coas,017,PITA,C,LIVE,42.00,1,2,A,,,,,,,,,,,
NCC017B,NCC017,NCC,North Carolina Coas,017,PITA,C,LIVE,42.00,1,2,B,,,,,,,,,,,
NCC018A,NCC018,NCC,North Carolina Coas,018,PITA,C,LIVE,43.50,1,2,A,,,,,,,,,,,
NCC018B,NCC018,NCC,North Carolina Coas,018,PITA,C,LIVE,43.50,1,2,B,,,,,,,,,,,
NCC019A,NCC019,NCC,North Carolina Coas,019,PITA,C,LIVE,49.10,1,2,A,,,,,,,,,,,
NCC019B,NCC019,NCC,North Carolina Coas,019,PITA,C,LIVE,49.10,1,2,B,,,,,,,,,,,
NCC020A,NCC020,NCC,North Carolina Coas,020,PITA,C,LIVE,35.80,1,2,A,,,,,,,,,,,
NCC020B,NCC020,NCC,North Carolina Coas,020,PITA,C,LIVE,35.80,1,2,B,,,,,,,,,,,
SRA001A,SRA001,SRA,Savannah River,001,PIPA,C,LIVE,28.60,1,2,A,,,,,,,,,,,
SRA001B,SRA001,SRA,Savannah River,001,PIPA,C,LIVE,28.60,1,2,B,,,,,,,,,,,
SRA002A,SRA002,SRA,Savannah River,002,PIPA,C,LIVE,30.70,1,2,A,,,,,,,,,,,
SRA002B,SRA002,SRA,Savannah River,002,PIPA,C,LIVE,30.70,1,2,B,,,,,,,,,,,
SRA003A,SRA003,SRA,Savannah River,003,PIPA,C,LIVE,31.30,1,2,A,,,,,,,,,,,
SRA003B,SRA003,SRA,Savannah River,003,PIPA,C,LIVE,31.30,1,2,B,,,,,,,,,,,
SRA004A,SRA004,SRA,Savannah River,004,PIPA,C,LIVE,28.50,1,2,A,,,,,,,,,,,
SRA004B,SRA004,SRA,Savannah River,004,PIPA,C,LIVE,28.50,1,2,B,,,,,,,,,,,
SRA005A,SRA005,SRA,Savannah River,005,PIPA,C,LIVE,35.10,1,2,A,,,,,,,,,,,
SRA005B,SRA005,SRA,Savannah River,005,PIPA,C,LIVE,35.10,1,2,B,,,,,,,,,,,
SRA006A,SRA006,SRA,Savannah River,006,PIPA,C,LIVE,29.40,1,2,A,,,,,,,,,,,
SRA006B,SRA006,SRA,Savannah River,006,PIPA,C,LIVE,29.40,1,2,B,,,,,,,,,,,
SRA007A,SRA007,SRA,Savannah River,007,PIPA,C,LIVE,28.60,1,2,A,,,,,,,,,,,
SRA007B,SRA007,SRA,Savannah River,007,PIPA,C,LIVE,28.60,1,2,B,,,,,,,,,,,
SRA008A,SRA008,SRA,Savannah River,008,PIPA,C,LIVE,31.60,1,2,A,,,,,,,,,,,
SRA008B,SRA008,SRA,Savannah River,008,PIPA,C,LIVE,31.60,1,2,B,,,,,,,,,,,
SRA009A,SRA009,SRA,Savannah River,009,PIPA,C,LIVE,25.20,1,2,A,,,,,,,,,,,
SRA009B,SRA009,SRA,Savannah River,009,PIPA,C,LIVE,25.20,1,2,B,,,,,,,,,,,
SRA010A,SRA010,SRA,Savannah River,010,PIPA,C,LIVE,30.00,1,2,A,,,,,,,,,,,
SRA010B,SRA010,SRA,Savannah River,010,PIPA,C,LIVE,30.00,1,2,B,,,,,,,,,,,
SRA011A,SRA011,SRA,Savannah River,011,PIPA,C,LIVE,29.00,1,2,A,,,,,,,,,,,
SRA011B,SRA011,SRA,Savannah River,011,PIPA,C,LIVE,29.00,1,2,B,,,,,,,,,,,
SRA012A,SRA012,SRA,Savannah River,012,PIPA,C,LIVE,28.70,1,2,A,,,,,,,,,,,
SRA012B,SRA012,SRA,Savannah River,012,PIPA,C,LIVE,28.70,1,2,B,,,,,,,,,,,
SRA013A,SRA013,SRA,Savannah River,013,PIPA,C,LIVE,26.90,1,2,A,,,,,,,,,,,
SRA013B,SRA013,SRA,Savannah River,013,PIPA,C,LIVE,26.90,1,2,B,,,,,,,,,,,
SRA014A,SRA014,SRA,Savannah River,014,PIPA,C,LIVE,28.00,1,2,A,,,,,,,,,,,
