"","MMA001","MMA002","MMA003","MMA004","MMA005","MMA006","MMA007","MMA008","MMA009","MMA010","MMA011","MMA012","MMA013","MMA014","MMA015","MMA016","MMA017","MMA018","MMA019","MMA020","MMA021","MMA022","MMA023","MMA024","MMA025","MMA026","MMA027","MMA028","MMA029","MMA030","MMA031","MMA032","MMA033","MMA034","MMA035","MMB001","MMB002","MMB003","MMB004","MMB005","MMB006","MMB007","MMB008","MMB009","MMB010","MMB011","MMB012","MMB013","MMB014","MMB015","MMB016","MMB018","MMB019","MMB020","MMB021","MMB022","MMB023","MMB024","MMB025","MMB026","MMC001","MMC002","MMC003","MMC005","MMC006","MMC007","MMC008","MMC010","MMC011","MMC012","MMC013","MMC014","MMC015","MMC016","MMC017","MMC018","MMC019","MMC020","MMC021","MMC022","MMC023","MMC024","MMC025","MMC026","MMC027","MMC029","MMC030","MMC031","MMC032","MMC033"
"1944",11.165,3.91622175754707,13.6267181573697,-10.1039982101411,3.4987901359467,6.4599134031009,12.842,6.78749287235003,6.892,5.79888802530834,-2.9510321879384,2.34065518833278,5.9692196344322,15.281,13.29,13.696,11.6735190904372,70.92625,9.39500315699983,10.562,6.833,14.646,9.90900000000001,23.1928592024742,8.01917890246119,-0.670931482307011,10.0138706317638,16.1723332983332,8.59459557501114,18.454,25.99,22.612,17.9796467181261,10.9310585112271,16.5118593473199,41.379,4.03399639457445,3.676,19.696,6.829,18.791,8.9584505338119,28.9382585393463,30.671,15.567,25.0981239493746,8.91978846509801,2.34289312512484,-8.27462215883173,-7.74616968876869,25.7724514224136,10.912,11.3136739745751,-5.30576812105823,-4.86462919597402,13.48,9.97683246506992,22.889,12.7599134427618,12.5416841909954,10.2417760592305,9.094,-7.57710770629414,-8.98779974764261,-5.7684466620126,-3.29775226331553,-3.96666745408021,26.583,22.068,-8.60683757856302,2.49236053148452,9.06368001360754,-9.17205960144548,67.231,-17.6394518298284,-6.48182467701598,6.6101594687831,12.9359916295192,2.49782445067681,-8.13824455242673,-6.47052434959043,17.345,9.78068828814869,20.7040367217294,18.9146263003556,10.897139524231,25.9963300000014,10.2491641172642,26.589,27.23
"1943",11.119,3.78822175754707,13.3619147315405,-10.5083002957701,3.32568568174125,6.4389134031009,12.746,6.71849287235003,6.838,5.75188802530834,-3.07092190247663,2.11300000218033,5.8852196344322,15.175,13.199,13.293,11.5375190904372,70.5855,9.32900315699983,10.437,6.743,14.453,9.73900000000001,22.4865948895529,7.92817890246119,-0.856471179027029,9.93787063176376,16.0313332983332,8.49659557501114,18.126,25.898,22.19,17.7076467181261,10.8390585112271,16.3828593473199,41.053,3.81126804798461,3.568,19.622,6.737,18.703,8.8904505338119,28.5655918726797,30.266,15.059,24.9641239493746,8.68215997885275,1.7212302730652,-8.86166624715302,-8.31046002648968,25.4457847557469,10.851,10.7796920482392,-5.5400996616122,-5.14155633277375,13.36,9.94683246506992,22.606,12.6329134427618,12.4386841909954,10.1917760592305,8.943,-8.09667874537451,-9.37793984934029,-6.66774008663101,-3.53512514078512,-4.1720591789677,26.436,22.01,-8.949672949803,1.9453460997797,9.02368001360754,-9.50895302721792,67.049,-18.4633588230347,-7.01942376014287,6.5111594687831,12.8699916295192,2.25382445067681,-8.565187419081,-6.6926846113751,17.144,9.68068828814869,20.560703388396,18.8506263003556,10.833139524231,25.6986671911206,10.1911641172642,26.359,26.764
"1942",11.05,3.49222175754707,13.1000226103932,-10.912602372519,3.15529974524134,6.4009134031009,12.636,6.55649287235003,6.816,5.67388802530834,-3.18874242159437,1.88715344059241,5.7842196344322,15.032,13.102,12.873,11.4255190904372,70.1815,9.26300315699983,10.306,6.639,14.144,9.60500000000001,21.7753214423322,7.76117890246119,-1.0393306801611,9.91587063176376,15.8953332983332,8.32859557501114,17.768,25.764,21.601,17.5976467181261,10.6920585112271,16.1638593473199,40.399,3.5909855283123,3.3327106125432,19.495,6.623,18.583,8.8104505338119,27.9422585393463,29.525,14.785,24.7261239493746,8.4460647682234,1.09752956676874,-9.45038338500554,-8.87604976760657,24.8777847557469,10.766,10.2443817591758,-5.76946985116295,-5.41295941879176,13.15,9.93683246506992,22.288,12.5119134427618,12.3536841909954,10.1257760592305,8.764,-8.61675819879669,-9.76730201963984,-7.57023170991229,-3.77112466030992,-4.37597679159353,26.228,21.916,-9.29262788163162,1.39833167201688,8.89368001360754,-9.84625429926361,66.721,-19.2915731874284,-7.55685899712609,6.3801594687831,12.7719916295192,1.93182445067681,-8.9913016757388,-6.91048321942366,16.946,9.59168828814869,20.396703388396,18.7266263003556,10.727139524231,25.4018410867649,10.1291641172642,26.044,26.092
"1941",10.945,3.40422175754707,12.8410120426172,-11.3169044403952,2.98760756923764,6.2709134031009,12.522,6.47649287235003,6.646,5.53788802530834,-3.30450974805605,1.66313384139429,5.7002196344322,14.825,12.982,12.603,11.2535190904372,69.73475,9.11100315699983,10.069,6.584,13.731,9.39700000000001,21.0591177085979,7.43917890246119,-1.21952005443418,9.80487063176376,15.6013332983332,8.22659557501114,17.222,25.593,21.082,17.4376467181261,10.5820585112271,15.9778593473199,39.592,3.3731611919363,3.10234935675504,19.371,6.469,18.425,8.6684505338119,27.3202585393463,28.757,14.501,24.3951239493746,8.21150215720059,0.471877160410961,-10.040632513714,-9.44285026777423,24.2777847557469,10.619,9.70793208445122,-5.99404347925295,-5.6788842578954,12.884,9.88883246506992,21.941,12.2309134427618,12.1006841909954,10.0377760592305,8.655,-9.13726497994253,-10.1558829096989,-8.47527439475264,-4.00566775197366,-4.57835394379147,26.017,21.838,-9.63564370934153,0.851317248164268,8.71568001360754,-10.183904337095,66.203,-20.123671125613,-8.09401339243598,6.1281594687831,12.6549916295192,1.80782445067681,-9.41658449681208,-7.12396532054128,16.667,9.51768828814869,20.2600367217293,18.5926263003556,10.599139524231,25.1058558560197,9.95316411726419,25.76,25.38
"1940",10.85,3.26422175754707,12.5848540206846,-11.7212064994063,2.82258501545106,6.1809134031009,12.411,6.33049287235003,6.55,5.42988802530834,-3.41823948455697,1.44095908396559,5.6312196344322,14.64,12.864,12.194,10.9915190904372,69.3480833333333,8.97900315699983,9.82,6.51,13.503,9.26100000000001,20.338060564941,7.28517890246119,-1.39704911885311,9.71187063176376,15.4053332983332,8.13859557501114,16.848,25.46,20.665,17.2196467181261,10.5000585112271,15.7478593473199,39.316,3.15780708632591,2.87704565812976,19.275,6.209,18.269,8.5244505338119,26.9035918726797,28.266,14.227,24.0981239493746,7.9784714866752,-0.155642945687029,-10.63227610107,-10.0107750987562,23.9157847557469,10.52,9.17052727670486,-6.21398121568608,-5.93937550885537,12.702,9.80683246506992,21.616,12.0229134427618,11.9166841909954,9.9017760592305,8.5,-9.65812002935935,-10.5436792543964,-9.38223718247585,-4.23867342260796,-4.77912594609942,25.861,21.75,-9.97866323484304,0.30430282819085,8.50968001360754,-10.5218455372366,65.781,-20.959239435127,-8.63077287543114,5.9961594687831,12.5479916295192,1.63982445067681,-9.84103312735249,-7.333174932863,16.438,9.46868828814869,20.0960367217293,18.4696263003556,10.486139524231,24.8107155637431,9.78116411726419,25.493,24.872
"1939",10.729,2.98022175754707,12.3315202808505,-12.1255085495594,2.66020856453272,6.1189134031009,12.293,6.14649287235003,6.478,5.32288802530834,-3.52994683372333,1.2206465892403,5.5702196344322,14.486,12.716,11.922,10.7435190904372,68.89375,8.89900315699983,9.66,6.43,13.269,9.12700000000001,19.612224916758,7.20717890246119,-1.57192743870659,9.66887063176376,15.2053332983332,7.87459557501114,16.45,25.248,20.12,17.0856467181261,10.4340585112271,15.4788593473199,38.808,2.94493495004097,2.65692562355915,19.139,5.895,18.081,8.4004505338119,26.314925206013,27.69,13.999,23.7771239493746,7.74697211443833,-0.784948905058503,-11.2251801413319,-10.5797400484245,23.4891180890802,10.458,8.63234686414964,-6.42943961052768,-6.19447668534567,12.434,9.78083246506992,21.139,11.8349134427618,11.7796841909954,9.8217760592305,8.27,-10.1792463147599,-10.9306878723319,-10.2905052928333,-4.47006275579233,-4.97822976775946,25.724,21.652,-10.3216307266642,-0.242711587933584,8.43968001360754,-10.8600217732253,65.339,-21.7978755084439,-9.16702630035838,5.8501594687831,12.3579916295192,1.40182445067681,-10.2646448830514,-7.53815494585373,16.171,9.42168828814869,19.900703388396,18.3576263003556,10.400139524231,24.5164241705665,9.56316411726419,25.155,24.344
"1938",10.671,2.86822175754707,12.0809833031524,-12.5298105908616,2.50045531606401,6.0169134031009,12.178,6.03349287235003,6.359,5.21188802530834,-3.63964659811221,1.0022133197068,5.4662196344322,14.342,12.472,11.72,10.6655190904372,68.27475,8.76700315699983,9.48,6.373,13.014,8.89000000000001,18.8816836982505,7.00917890246119,-1.74416432756522,9.60287063176376,14.9213332983332,7.58859557501114,16.048,24.951,19.504,16.8796467181261,10.3430585112271,15.3528593473199,37.794,2.73455621273183,2.44211204133262,19.055,5.62500000000001,17.849,8.2604505338119,25.4235918726797,27.067,13.728,23.3661239493746,7.51700341518133,-1.41596102509112,-11.8192141552253,-11.1496631207601,22.9637847557469,10.402,8.09356565057179,-6.64057109410451,-6.4442301559436,12.116,9.75483246506992,20.617,11.6519134427618,11.5406841909954,9.7137760592305,7.996,-10.7005688310225,-11.3169056658265,-11.199480124004,-4.69975891185424,-5.17560403671784,25.472,21.574,-10.6644919199506,-0.78972600023845,8.29368001360754,-11.19837839561,64.781,-22.6391873329718,-9.70266544635278,5.6501594687831,12.0859916295192,1.19982445067681,-10.6874171502398,-7.73894712030825,15.861,9.37968828814869,19.6793700550627,18.2326263003556,10.244139524231,24.2229855328936,9.35316411726419,24.749,23.846
"1937",10.486,2.68822175754707,11.8332163114109,-12.9341126233197,2.34330298855652,5.8679134031009,12.056,5.89749287235003,6.178,4.98088802530834,-3.74735318021159,0.785675779407813,5.3942196344322,14.199,12.188,11.393,10.4815190904372,67.64775,8.57900315699983,9.23,6.277,12.504,8.61000000000001,18.1465078724258,6.72117890246119,-1.91376884728146,9.49387063176376,14.4923332983332,7.39259557501114,15.63,24.483,19.047,16.6856467181261,10.2110585112271,15.1898593473199,36.873,2.5266819951394,2.23272438113713,18.791,5.31900000000001,17.569,8.0064505338119,24.5702585393463,26.259,13.402,22.8201239493746,7.28856478049576,-2.04860176702694,-12.4142511899422,-11.7204645358521,22.1237847557469,10.215,7.55435371533088,-6.84752397700478,-6.68867714412981,11.7,9.68083246506992,20.074,11.3289134427618,11.2776841909954,9.5257760592305,7.846,-11.2220146001907,-11.702329620922,-12.1085792525945,-4.92768712786901,-5.37118903962492,25.201,21.446,-11.0071940164657,-1.33674040875237,8.21368001360754,-11.5368622319519,64.177,-23.4827934910541,-10.2375850174376,5.3621594687831,11.7049916295192,0.877824450676814,-11.1093473858884,-7.93559208835121,15.484,9.32868828814869,19.3153700550627,17.9536263003556,10.097139524231,23.9304034029014,9.02516411726419,24.314,23.234
"1936",10.323,2.60622175754707,11.5881932732291,-13.3384146469402,2.18872991945209,5.7049134031009,11.958,5.75249287235003,5.99,4.76888802530834,-3.85308058244034,0.571050013940445,5.2812196344322,14.065,11.893,11.069,10.2395190904372,67.1504166666667,8.43300315699983,9.11,6.194,12.022,8.47600000000001,17.4067664310963,6.24317890246119,-2.08074980798965,9.30987063176376,14.1263332983332,7.23459557501114,15.272,24.063,18.602,16.3676467181261,10.1070585112271,14.9408593473199,36.041,2.32132310909509,2.02887879405725,18.549,5.153,17.213,7.6164505338119,23.9002585393463,25.563,13.078,22.4011239493746,7.06165561887345,-2.68279574596238,-13.0101678191418,-12.2920667298988,21.3657847557469,10.103,7.01487641335982,-7.05044245007815,-6.92785772828823,11.446,9.61283246506992,19.699,10.9519134427618,10.9446841909954,9.3767760592305,7.647,-11.7435126714736,-12.0869568073814,-13.0172364336389,-5.1537747176599,-5.56492672183526,24.948,21.378,-11.3496856845906,-1.88375481350317,8.18568001360754,-11.8754215868243,63.591,-24.3283231599689,-10.7716826425245,5.1461594687831,11.4109916295192,0.571824450676814,-11.5304331176078,-8.12812935343713,15.17,9.28968828814869,19.068703388396,17.7566263003556,9.95713952423101,23.6386814285395,8.61716411726419,23.989,22.592
"1935",10.247,2.51422175754707,11.3458888999931,-13.7427166617298,2.03671506512279,5.6719134031009,11.885,5.60849287235003,5.903,4.65288802530834,-3.95684240714819,0.358351610456165,5.1902196344322,13.933,11.697,10.867,10.0895190904372,66.7944166666667,8.37300315699983,8.93,6.126,11.713,8.40600000000001,16.6625263948799,6.00517890246119,-2.245115768106,9.27587063176376,14.0023332983332,7.16659557501114,15.05,23.822,18.347,16.1376467181261,10.0040585112271,14.7638593473199,35.633,2.11849005752087,1.83068811257512,18.439,4.91700000000001,17.031,7.5104505338119,23.6895918726797,25.135,12.59,22.2451239493746,6.83627535570644,-3.31846973084828,-13.6068441429501,-12.8643943552067,21.0837847557469,9.98600000000002,6.47529437516488,-7.24946658443569,-7.16181084170614,11.316,9.52483246506992,19.418,10.8089134427618,10.8656841909954,9.3237760592305,7.513,-12.264994121246,-12.4707843786888,-13.9249016005991,-5.37795107179807,-5.75676068740754,24.817,21.31,-11.691917059324,-2.43076921451787,8.09768001360754,-12.2140062418128,63.297,-25.1754161119291,-11.3048588754132,5.0801594687831,11.2499916295192,0.0478244506768137,-11.950671943648,-8.3165972903504,14.977,9.26168828814869,18.9640367217293,17.7046263003556,9.89513952423101,23.3478231535306,8.44116411726419,23.831,22.08
"1934",10.114,2.40622175754707,11.1062786468715,-14.1470186676946,1.88723800087092,5.5849134031009,11.758,5.47549287235003,5.762,4.49788802530834,-4.05865185661581,0.147595697660811,5.0362196344322,13.769,11.494,10.533,9.8815190904372,66.2840833333334,8.22300315699983,8.844,6.051,11.396,8.28300000000001,15.9138528131997,5.73717890246119,-2.40687503432861,9.20587063176376,13.7683332983332,6.74059557501114,14.68,23.369,17.614,15.8796467181261,9.88405851122708,14.5338593473199,34.775,1.91819303442921,1.63826185057047,18.311,4.65100000000001,16.683,7.3544505338119,23.0782585393463,24.494,12.41,21.9311239493746,6.612423433287,-3.95555264448986,-14.20416378796,-13.437374280191,20.2557847557469,9.90500000000002,5.93576350682568,-7.44473233144993,-7.3905742725741,11.062,9.43883246506992,18.975,10.6519134427618,10.6416841909954,9.2677760592305,7.217,-12.7863920530477,-12.8538095720492,-14.8310408653644,-5.60014765760258,-5.94663619910464,24.623,21.214,-12.0338397422822,-2.97778361182273,7.99968001360754,-12.5525674555152,62.907,-26.0237227140829,-11.8370171947918,4.9181594687831,10.9489916295192,-0.380175549323186,-12.3700615328989,-8.50103314520529,14.61,9.23868828814869,18.638703388396,17.4856263003556,9.77813952423101,23.0578320173701,8.09516411726419,23.534,21.35
"1933",9.99000000000001,2.27622175754707,10.8693387128159,-14.5513206648407,1.74027892092901,5.5389134031009,11.629,5.33949287235003,5.691,4.35188802530834,-4.15852173305471,-0.0612030541854087,4.8852196344322,13.619,11.344,10.215,9.6515190904372,65.82375,8.05500315699983,8.716,5.979,11.074,8.19600000000001,15.1608087642843,5.50917890246119,-2.56603566163744,9.04287063176376,13.5603332983332,6.4111914172616,14.346,23.021,16.959,15.5576467181261,9.83105851122708,14.2498593473199,33.968,1.72044192492315,1.45170620332061,18.209,4.373,16.399,7.1444505338119,22.5255918726797,24.045,11.982,21.5871239493746,6.39009931080764,-4.5939755635467,-14.8020139072313,-14.0109355893758,19.6084514224136,9.82800000000002,5.39643498999515,-7.63637152275483,-7.61418466398602,10.934,9.34083246506992,18.619,10.4649134427618,10.2616841909954,9.2117760592305,7.052,-13.3076415975844,-13.2360297083888,-15.7351365182518,-5.82029801914041,-6.13450017839355,24.441,21.11,-12.3754068016996,-3.52479800544317,7.98568001360754,-12.8910579635412,62.771,-26.8729039285129,-12.3680640042364,4.7181594687831,10.6639916295192,-0.602175549323186,-12.7885996248901,-8.68147303544592,14.327,9.19068828814869,18.428703388396,17.3676263003556,9.68713952423101,22.7687113553263,7.80916411726419,23.316,20.632
"1932",9.91700000000001,1.92822175754707,10.6350460405605,-14.955622653174,1.59581863845983,5.4819134031009,11.469,5.23149287235003,5.597,4.26988802530834,-4.25646443860733,-0.268030433267919,4.7932196344322,13.487,11.247,9.861,9.5275190904372,65.41275,7.95100315699983,8.603,5.934,10.753,8.09300000000001,14.4034553551677,5.30117890246119,-2.72260545329434,9.00787063176376,13.3873332983332,6.081787261219,14.102,22.869,16.59,15.3896467181261,9.73605851122708,13.9688593473199,33.339,1.52524630519622,1.27112404750044,18.103,4.08700000000001,16.103,7.0844505338119,22.080925206013,23.786,11.422,21.3981239493746,6.16930246436112,-5.23367171853279,-15.4002851802906,-14.5850095833935,19.1064514224136,9.71500000000002,4.8574552818996,-7.8245118702458,-7.83267751393911,10.758,9.30283246506992,18.257,10.3649134427618,10.1426841909954,9.1587760592305,6.843,-13.8286799127268,-13.6174421923549,-16.6366870280057,-6.03833777722643,-6.32030120544544,24.334,21.002,-12.7165727724277,-4.07181239540385,7.94568001360754,-13.2294319785132,62.707,-27.722631312237,-12.8979086322118,4.6561594687831,10.5449916295192,-0.88129459355888,-13.2062840297908,-8.85795194984632,14.125,9.17668828814869,18.1193700550627,17.2616263003556,9.63713952423101,22.4804643984404,7.70516411726419,23.091,20.39
"1931",9.80400000000001,1.73690871742816,10.4033783166225,-15.3599246327001,1.4538385855564,5.3849134031009,11.298,5.06149287235003,5.419,4.12388802530834,-4.35249197534698,-0.472872686217775,4.6742196344322,13.337,11.112,9.499,9.3455190904372,64.87075,7.81300315699983,8.474,5.865,10.476,7.94000000000001,13.6418517216891,5.08317890246119,-2.87659196084302,8.87987063176376,13.1383332983332,5.75238310685289,13.812,22.709,16.207,15.1416467181261,9.56505851122708,13.6798593473199,32.552,1.3326154425325,1.09661494118243,17.989,3.9089572229151,15.783,6.9644505338119,21.4235918726797,23.461,10.868,21.0481239493746,5.9500323869404,-5.87457649381652,-15.9988718131314,-15.1595297789852,18.2144514224136,9.58500000000002,4.31896611533867,-8.00927696607968,-8.04608717533388,10.468,9.27683246506992,17.805,10.1389134427618,10.0186841909954,9.0677760592305,6.7,-14.3494461835115,-13.9980445123157,-17.5352070417984,-6.25420462942344,-6.50398951913564,24.134,20.882,-13.0572936559362,-4.61882678172862,7.87368001360754,-13.5676451900653,62.599,-28.572587017208,-13.4264633320705,4.6021594687831,10.3609916295192,-1.15208421145057,-13.62311262841,-9.03050374851034,13.8,9.15668828814869,17.722703388396,17.0946263003556,9.52913952423101,22.1930942735264,7.53316411726419,22.848,20.03
"1930",9.65500000000001,1.53908346445864,10.1743139713016,-15.7642266034247,1.31432081324193,5.2609134031009,11.088,4.93549287235003,5.267,3.93188802530834,-4.44661594527785,-0.675716518111663,4.6202196344322,13.181,10.96,9.119,9.2275190904372,64.4540833333333,7.65100315699983,8.367,5.815,10.226,7.80300000000001,12.8760550284931,4.77317890246119,-3.02800248410909,8.75587063176376,12.8423332983332,5.42297895413384,13.47,22.609,15.867,14.9436467181261,9.47805851122708,13.4938593473199,32.023,1.14255829530661,0.928275123836664,17.883,3.72976366878101,15.443,6.7884505338119,21.0095918726797,23.16,10.184,20.7621239493746,5.73228858843871,-6.51662742762064,-16.5976715382142,-15.7344319090008,17.5797847557469,9.51000000000002,3.78110449868536,-8.19078628267474,-8.25444685597419,10.266,9.19483246506992,17.359,9.87791344276183,9.89168419099536,8.9267760592305,6.545,-14.8698816221403,-14.3778342403605,-18.4302273852296,-6.46783835004212,-6.68551701704362,23.943,20.782,-13.3975269203121,-5.16584116444052,7.83768001360754,-13.9056547648441,62.505,-29.4224637903132,-13.9536432820536,4.5021594687831,10.0889916295192,-1.41449630143356,-14.0390833721963,-9.19916116287174,13.531,9.12068828814869,17.4093700550627,16.8626263003556,9.42313952423101,21.9066040031712,7.23916411726419,22.589,19.688
"1929",9.56100000000001,1.33462474802354,9.94783217868033,-16.1685285653529,1.1772479914699,5.2029134031009,10.873,4.78549287235003,5.129,3.86388802530834,-4.53884755033504,-0.876549092471903,4.5442196344322,13.026,10.831,8.774,9.0995190904372,63.96275,7.53900315699983,8.298,5.73,10.008,7.65200000000001,12.1061204690298,4.64117890246119,-3.17684407120001,8.64487063176376,12.6343332983332,5.09357480303345,13.136,22.515,15.516,14.7416467181261,9.35305851122708,13.1688593473199,31.462,0.955083512983684,0.766197516330774,17.6373225332136,3.54941437807733,14.951,6.6384505338119,20.5202585393463,22.87,9.792,20.5281239493745,5.51607059564949,-7.1597642120223,-17.1965856144662,-16.3096539223987,16.9637847557469,9.40800000000002,3.24400271588599,-8.3691551727107,-8.45778861856719,9.924,9.11683246506992,16.911,9.65491344276183,9.77668419099536,8.8547760592305,6.33,-15.3899294679804,-14.7568090322997,-19.3212950623266,-6.67918079014108,-6.86483725545301,23.797,20.666,-13.7372315002604,-5.71285554356183,7.78968001360754,-14.2434193465082,62.225,-30.2719649733754,-14.4793665852903,4.4461594687831,9.98999162951916,-1.6684844206178,-14.4541942832381,-9.36395579569413,13.16,9.01868828814869,17.012703388396,16.5076263003556,9.30513952423101,21.6209965057346,7.13716411726419,22.3,19.284
"1928",9.38700000000001,1.12341564788696,9.72391285662412,-16.57283051849,1.04260340912402,5.0909134031009,10.636,4.66449287235003,4.943,3.71588802530834,-4.62919759238454,-1.07535803126644,4.4722196344322,12.847,10.651,8.55,8.9395190904372,63.3644166666667,7.28700315699983,8.247,5.642,9.61699999999999,7.47300000000001,11.3321012655544,4.36117890246119,-3.32312351850513,8.51387063176375,12.3253332983332,4.76417065352429,12.782,22.375,15.091,14.4976467181261,9.29505851122708,12.9318593473199,30.512,0.770199436119392,0.610471720929998,17.3990487115654,3.3679045684094,14.421,6.4484505338119,19.776925206013,22.601,9.76,20.2391239493745,5.30137795226643,-7.80392869295304,-17.7955188272817,-16.8851359842459,16.0851180890802,9.27600000000002,2.70778832646025,-8.54449486912872,-8.65614338072336,9.546,9.04283246506992,16.424,9.42991344276183,9.58468419099536,8.7337760592305,5.989,-15.9095349875647,-15.1349666276648,-20.2079732555444,-6.88817587752683,-7.04190544935162,23.602,20.538,-14.0763677971035,-6.25986991911401,7.70768001360754,-14.5808990557285,61.969,-31.1208045031518,-15.0035542697982,4.3541594687831,9.77799162951916,-1.91400378478787,-14.8684434542634,-9.524918121071,12.799,8.87968828814869,16.3553700550627,16.3196263003556,9.15313952423101,21.3362745953492,7.04916411726419,21.887,18.874
"1927",9.27000000000001,0.905343574192147,9.50253666678103,-16.9771324628407,0.910370974018214,5.0029134031009,10.409,4.50049287235003,4.841,3.62988802530834,-4.7176764732232,-1.27213141490887,4.4182196344322,12.7,10.492,8.35199999999999,8.7755190904372,62.6624166666667,7.09100315699983,8.161,5.591,9.34999999999999,7.25200000000001,10.5540486691278,4.18117890246119,-3.46684737069568,8.30587063176375,11.9923332983332,4.43476650558,12.396,22.0793474474561,14.686,14.2516467181261,9.20105851122708,12.7628593473199,29.454,0.587914096359938,0.461184021297151,17.1681726113141,3.18522963450828,13.989,6.3404505338119,19.0922585393463,22.161,9.388,19.8681239493745,5.08821021888344,-8.44906487019878,-18.3943794885216,-17.4608204757181,15.1724514224136,9.17600000000002,2.17258416550115,-8.71691248513139,-8.84954091495648,9.132,8.93483246506992,15.922,9.08091344276183,9.35968419099536,8.6287760592305,5.609,-16.4286454745914,-15.5123048497082,-21.0898413257655,-7.09476961675378,-7.21667847243137,23.321,20.314,-14.4148976787817,-6.80688429111772,7.66168001360754,-14.9180554901881,61.693,-31.9687069113349,-15.5261302884829,4.3121594687831,9.58599162951916,-2.15101126840302,-15.2818290486401,-9.68207748442572,12.405,8.85168828814869,15.7740367217293,16.2146263003556,9.01713952423101,21.0524409819205,6.98516411726419,21.469,18.444
"1926",9.08200000000001,0.680300267461431,9.28368501458194,-17.38143439841,0.780535212896653,4.82525671909531,10.185,4.31849287235003,4.649,3.50988802530834,-4.80429419457879,-1.46685778225839,4.3402196344322,12.545,10.289,8.155,8.6295190904372,62.10375,6.91100315699983,8.108,5.579,9.00699999999999,6.91000000000001,9.77201195961584,3.98117890246119,-3.60802192072475,8.14787063176376,11.5993332983332,4.10536235917521,11.968,21.7875670517981,14.214,13.9636467181261,9.09905851122708,12.5928593473199,28.56,0.408235216442053,0.318417382492633,16.9446885365544,3.00138514823075,13.589,6.2344505338119,18.3002585393463,21.723,8.49,19.3921239493746,4.87656697299466,-9.09511889739984,-18.993079436514,-18.0366519940995,14.3457847557469,9.05900000000002,1.63850834367507,-8.88651101418275,-9.03800984868365,8.66,8.76283246506992,15.437,8.74991344276183,9.11768419099536,8.4817760592305,5.438,-16.9472102499241,-15.8888216054036,-21.9664948123,-7.29891008912426,-7.38911485708837,23.082,19.99,-14.7527844798529,-7.35389865959285,7.60568001360754,-15.2548517245822,61.261,-32.8154073245518,-16.0470215191384,4.3041594687831,9.30999162951916,-2.37946540459711,-15.6943493003755,-9.8354621025115,12.077,8.83168828814869,15.1553700550627,15.9776263003556,8.83113952423101,20.7694982711269,6.84516411726419,21.038,18.008
"1925",8.96100000000001,0.448181798596255,9.06734004924048,-17.7857363252023,0.653081271433739,4.6515683396923,9.99900000000001,4.12349287235003,4.537,3.45788802530834,-4.88906035810997,-1.65952613061985,4.2962196344322,12.411,10.057,7.949,8.5415190904372,61.58075,6.84300315699983,7.978,5.513,8.62799999999999,6.57200000000001,8.98603844569007,3.84317890246119,-3.74665320982733,8.02587063176376,11.3973332983332,3.77595821428554,11.6647789951335,21.4996593706438,13.814,13.4936467181261,8.92105851122708,12.3538593473199,27.822,0.231170210193,0.182251450974429,16.7285910192175,2.81636685855933,13.135,6.1424505338119,17.6675918726797,21.219,8.062,19.0421239493745,4.66644780899449,-9.74203908205092,-19.5915340360536,-18.6125773527832,13.6611180890802,8.96400000000002,1.10567424722173,-9.05338933000827,-9.22157766422531,8.102,8.73883246506992,14.899,8.45891344276183,8.93068419099536,8.2257760592305,5.293,-17.4651806615919,-16.2645148854456,-22.8375454328856,-7.50054745268848,-7.55917479442289,22.773,19.79,-15.0899930014926,-7.90091302455848,7.53768001360754,-15.5912523106183,60.945,-33.6606514643647,-16.566157764447,4.2541594687831,9.15299162951916,-2.59932638517867,-16.1060025141168,-9.98509906341146,11.755,8.79968828814869,14.6920367217293,15.8226263003556,8.76913952423101,20.4874489644195,6.76716411726419,20.684,17.54
"1924",8.82200000000001,0.208888568877169,8.85348466375304,-18.1900382432221,0.527994914234108,4.48184298697268,9.85500000000001,3.99249287235003,4.345,3.35188802530834,-4.97198416540626,-1.85012591574372,4.2342196344322,12.326,9.84400000000001,7.791,8.4475190904372,61.1240833333333,6.73900315699983,7.924,5.46,8.29299999999999,6.39000000000001,8.19617346482725,3.63917890246119,-3.88274702752025,7.84287063176376,10.9793332983332,3.44655407088768,11.3646384597542,21.2156249383773,13.615,13.3856467181261,8.70105851122708,12.2188593473199,26.851,0.0567261825305745,0.0527625545981077,16.5198748190705,2.63017069160227,12.783,6.0224505338119,17.1555918726797,20.759,7.7078785236453,18.5201239493746,4.45785233817754,-10.3897758855011,-20.1896621784021,-19.1885455812706,13.1097847557469,8.83500000000002,0.574190537954181,-9.21764218659485,-9.40027069880518,7.564,8.65883246506992,14.574,8.22191344276183,8.76068419099536,8.0287760592305,5.119,-17.9825100847894,-16.6393827642498,-23.7026210836877,-7.6996339422446,-7.72682013423933,22.422,19.588,-15.4264895114942,-8.44792738603289,7.48968001360754,-15.927223277016,60.699,-34.5041956472706,-17.083471751979,4.2061594687831,8.91699162951916,-2.81055606063088,-16.516787065151,-10.1310143265386,11.499,8.72768828814869,14.2520367217293,15.6916263003556,8.63313952423101,20.2062954590227,6.61516411726419,20.453,17.284
