"TreeID","PlotID","site","tree","species","canopy.class","live.dead","dbh","stems","total.cores","BA.cm2","BA.m2.ha","dens.stem.ha","notes","distance","azimuth","plot","Dated"
"MFA051","MFA","Michigan Facet Site",51,"PIST","I","LIVE",41.1,1,2,1326.7,1.05575625,7.957747155,NA,14.95,77,"A",NA
"MFA052","MFA","Michigan Facet Site",52,"POGR",NA,"DEAD",37.6,1,2,1110.4,0.8836,7.957747155,NA,13.39,60,"A",NA
"MFA053","MFA","Michigan Facet Site",53,"PIST","I","LIVE",26.2,1,2,539.1,0.429025,7.957747155,NA,16.95,52,"A",NA
"MFA054","MFA","Michigan Facet Site",54,"QURU","C","LIVE",31.2,1,2,764.5,0.6084,7.957747155,NA,12.33,50,"A",NA
"MFA055","MFA","Michigan Facet Site",55,"POGR",NA,"DEAD",22.6,1,2,401.1,0.319225,7.957747155,NA,4.78,16,"A",NA
"MFA056","MFA","Michigan Facet Site",56,"ACRU","I","LIVE",17.2,1,2,232.4,0.437633136,18.83490451,NA,3.59,15,"A",NA
"MFA057","MFA","Michigan Facet Site",57,"ACSA","S","LIVE",12.5,1,2,122.7,0.231139053,18.83490451,NA,4.3,5,"A",NA
"MFA058","MFA","Michigan Facet Site",58,"ACSA","S","LIVE",10.3,1,2,83.3,0.15693787,18.83490451,NA,4.74,5,"A",NA
"MFA059","MFA","Michigan Facet Site",59,"ACSA","S","LIVE",12.6,1,2,124.7,0.234852071,18.83490451,NA,5.4,7,"A",NA
"MFA060","MFA","Michigan Facet Site",60,"FAGR","S","LIVE",10.5,1,2,86.6,0.163091716,18.83490451,NA,3.2,3,"A",NA
"MFA061","MFA","Michigan Facet Site",61,"POGR",NA,"DEAD",31.1,1,2,759.6,0.60450625,7.957747155,NA,9.3,21,"A",NA
"MFA062","MFA","Michigan Facet Site",62,"ACPE","I","LIVE",12.5,1,2,122.7,0.231139053,18.83490451,NA,9.65,16,"A",NA
"MFA063","MFA","Michigan Facet Site",63,"POGR",NA,"DEAD",31.1,1,2,759.6,0.60450625,7.957747155,NA,8.88,10,"A",NA
"MFA064","MFA","Michigan Facet Site",64,"POGR",NA,"DEAD",40.5,1,2,1288.2,1.02515625,7.957747155,"no girdle, broken snag",11.7,0,"A",NA
"MFB001","MFB","Michigan Facet Site",1,"ACRU","C","LIVE",24,1,2,452.4,0.36,7.957747155,NA,2.17,324,"B",NA
"MFB002","MFB","Michigan Facet Site",2,"ACRU","C","LIVE",22.4,1,2,394.1,0.3136,7.957747155,NA,2.74,312,"B",NA
"MFB003","MFB","Michigan Facet Site",3,"ACRU","C","LIVE",24.4,1,2,467.6,0.3721,7.957747155,NA,2.72,310,"B",NA
"MFB004","MFB","Michigan Facet Site",4,"ACRU","C","LIVE",22.7,1,2,404.7,0.32205625,7.957747155,NA,2.05,309,"B",NA
"MFB005","MFB","Michigan Facet Site",5,"POGR",NA,"DEAD",39.4,1,0,1219.2,0.970225,7.957747155,NA,8.54,325,"B",NA
"MFB006","MFB","Michigan Facet Site",6,"PIST","I","LIVE",14.5,1,2,165.1,0.31102071,18.83490451,NA,11.53,347,"B",NA
"MFB007","MFB","Michigan Facet Site",7,"POGR",NA,"DEAD",34.1,1,2,913.3,0.72675625,7.957747155,NA,13.12,325,"B",NA
"MFB008","MFB","Michigan Facet Site",8,"POGR",NA,"DEAD",37,1,2,1075.2,0.855625,7.957747155,NA,10.74,320,"B",NA
"MFB009","MFB","Michigan Facet Site",9,"POGR",NA,"DEAD",27.1,1,2,576.8,0.45900625,7.957747155,NA,13.49,322,"B",NA
"MFB010","MFB","Michigan Facet Site",10,"PIST","D","LIVE",22.7,1,2,404.7,0.32205625,7.957747155,NA,17.78,317,"B",NA
"MFB011","MFB","Michigan Facet Site",11,"QURU","D","LIVE",33.1,1,2,860.5,0.68475625,7.957747155,NA,19.24,295,"B",NA
"MFB012","MFB","Michigan Facet Site",12,"QURU","C","LIVE",39.9,1,2,1250.4,0.99500625,7.957747155,NA,13.88,273,"B",NA
"MFB013","MFB","Michigan Facet Site",13,"BEPA",NA,"DEAD",14.6,1,2,167.4,0.315325444,18.83490451,NA,12.61,280,"B",NA
"MFB014","MFB","Michigan Facet Site",14,"ACRU","S","LIVE",14,1,2,153.9,0.289940828,18.83490451,NA,12.37,281,"B",NA
"MFB015","MFB","Michigan Facet Site",15,"ACRU","S","LIVE",17.1,1,2,229.7,0.432559172,18.83490451,NA,12.24,283,"B",NA
"MFB016","MFB","Michigan Facet Site",16,"ACRU","S","LIVE",10.5,1,2,86.6,0.163091716,18.83490451,NA,11.95,283,"B",NA
"MFB017","MFB","Michigan Facet Site",17,"PIST","C","LIVE",16.4,1,2,211.2,0.397869822,18.83490451,NA,7.51,285,"B",NA
"MFB018","MFB","Michigan Facet Site",18,"ACRU","S","LIVE",14.1,1,2,156.1,0.294097633,18.83490451,NA,12.53,272,"B",NA
"MFB019","MFB","Michigan Facet Site",19,"PIST","C","LIVE",27.8,1,2,607,0.483025,7.957747155,NA,18.24,253,"B",NA
"MFB020","MFB","Michigan Facet Site",20,"PIST","C","LIVE",24.2,1,2,460,0.366025,7.957747155,NA,17.43,250,"B",NA
"MFB021","MFB","Michigan Facet Site",21,"POGR",NA,"DEAD",27.4,1,0,589.6,0.469225,7.957747155,"NO CORE",18,232,"B",NA
"MFB022","MFB","Michigan Facet Site",22,"POGR",NA,"DEAD",23.1,1,0,419.1,0.33350625,7.957747155,"NO CORE",14.9,240,"B",NA
"MFB023","MFB","Michigan Facet Site",23,"PIST","S","LIVE",11,1,2,95,0.178994083,18.83490451,NA,12.4,253,"B",NA
"MFB024","MFB","Michigan Facet Site",24,"PIST","S","LIVE",14.8,1,2,172,0.324023669,18.83490451,NA,12.21,252,"B",NA
"MFB025","MFB","Michigan Facet Site",25,"POST","I","LIVE",13.7,1,2,147.4,0.277647929,18.83490451,NA,9.72,252,"B",NA
"MFB026","MFB","Michigan Facet Site",26,"QURU","C","LIVE",11.3,1,2,100.3,0.188890533,18.83490451,NA,9.54,260,"B",NA
"MFB027","MFB","Michigan Facet Site",27,"PIST","C","LIVE",31.4,1,2,774.4,0.616225,7.957747155,NA,13.83,225,"B",NA
"MFB028","MFB","Michigan Facet Site",28,"PIST","C","LIVE",24,1,2,452.4,0.36,7.957747155,NA,12.95,224,"B",NA
"MFB029","MFB","Michigan Facet Site",29,"PIST","C","LIVE",32.2,1,2,814.3,0.648025,7.957747155,NA,12.25,220,"B",NA
"MFB030","MFB","Michigan Facet Site",30,"PIST","S","LIVE",11.2,1,2,98.5,0.18556213,18.83490451,"resin, split",3.99,220,"B",NA
"MFB031","MFB","Michigan Facet Site",31,"PIST","I","LIVE",11.5,1,2,103.9,0.195636095,18.83490451,NA,4.99,190,"B",NA
"MFB032","MFB","Michigan Facet Site",32,"PIST","S","LIVE",17.5,1,2,240.5,0.453032544,18.83490451,NA,10.8,197,"B",NA
"MFB033","MFB","Michigan Facet Site",33,"ACRU",NA,"DEAD",17.5,1,2,240.5,0.453032544,18.83490451,NA,11.02,203,"B",NA
"MFB034","MFB","Michigan Facet Site",34,"ACRU",NA,"DEAD",18,1,2,254.5,0.479289941,18.83490451,NA,11.25,203,"B",NA
"MFB035","MFB","Michigan Facet Site",35,"BEPA",NA,"DEAD",32.2,1,0,814.3,0.648025,7.957747155,"NO CORE",12.18,200,"B",NA
"MFB036","MFB","Michigan Facet Site",36,"BEPA",NA,"DEAD",30.9,1,0,749.9,0.59675625,7.957747155,"NO CORE",11.53,198,"B",NA
"MFB037","MFB","Michigan Facet Site",37,"ACRU","I","LIVE",20.2,1,2,320.5,0.255025,7.957747155,NA,14.69,197,"B",NA
"MFB038","MFB","Michigan Facet Site",38,"QURU","C","LIVE",36.7,1,2,1057.8,0.84180625,7.957747155,"67A",16.05,196,"B",NA
"MFB039","MFB","Michigan Facet Site",39,"PIST","S","LIVE",20.3,1,2,323.7,0.25755625,7.957747155,"68A",19.46,195,"B",NA
"MFB040","MFB","Michigan Facet Site",40,"PIST","D","LIVE",47.3,1,2,1757.2,1.39830625,7.957747155,"66A",17.39,177,"B",NA
"MFB041","MFB","Michigan Facet Site",41,"PIST","I","LIVE",10.4,1,2,84.9,0.16,18.83490451,NA,7.64,180,"B",NA
"MFB042","MFB","Michigan Facet Site",42,"PIST","C","LIVE",12.9,1,2,130.7,0.246168639,18.83490451,NA,8.74,164,"B",NA
"MFB043","MFB","Michigan Facet Site",43,"PIST","C","LIVE",13.3,1,2,138.9,0.261671598,18.83490451,NA,9.67,155,"B",NA
"MFB044","MFB","Michigan Facet Site",44,"PIST","D","LIVE",34.9,1,2,956.6,0.76125625,7.957747155,NA,10.1,135,"B",NA
"MFB045","MFB","Michigan Facet Site",45,"MAPLE",NA,"DEAD",22.4,1,1,394.1,0.3136,7.957747155,"no girdle, yes core, B core broke to pieces while mounting",9.15,137,"B",NA
"MFB046","MFB","Michigan Facet Site",46,"POGR",NA,"DEAD",28.4,1,2,633.5,0.5041,7.957747155,"61A",19.4,132,"B",NA
"MFB047","MFB","Michigan Facet Site",47,"PIST","D","LIVE",36.9,1,2,1069.4,0.85100625,7.957747155,"112A, 2 bands",17.12,123,"B",NA
"MFB048","MFB","Michigan Facet Site",48,"POGR",NA,"DEAD",18.5,1,0,268.8,0.506286982,18.83490451,"no core, rotten, no girdle",12.09,125,"B",NA
"MFB049","MFB","Michigan Facet Site",49,"PIST","S","LIVE",10.6,1,2,88.2,0.166213018,18.83490451,NA,8.57,108,"B",NA
"MFB050","MFB","Michigan Facet Site",50,"BEPA",NA,"DEAD",27.8,1,0,607,0.483025,7.957747155,"no core",1.11,100,"B",NA
"MFB051","MFB","Michigan Facet Site",51,"POGR",NA,"DEAD",27.5,1,0,594,0.47265625,7.957747155,"no core, no girdle",10.93,100,"B",NA
"MFB052","MFB","Michigan Facet Site",52,"QURU",NA,"DEAD",30.8,1,2,745.1,0.5929,7.957747155,"next to 051",11.61,100,"B",NA
"MFB053","MFB","Michigan Facet Site",53,"PIST","C","LIVE",32.5,1,2,829.6,0.66015625,7.957747155,NA,13.72,99,"B",NA
"MFB054","MFB","Michigan Facet Site",54,"POGR",NA,"DEAD",25.4,1,0,506.7,0.403225,7.957747155,"rotten, no core, no girdle",15.39,97,"B",NA
"MFB055","MFB","Michigan Facet Site",55,"POGR",NA,"DEAD",31.5,1,0,779.3,0.62015625,7.957747155,"rotten, no core, no girdle",16.75,102,"B",NA
"MFB056","MFB","Michigan Facet Site",56,"ACRU","C","LIVE",23.3,1,2,426.4,0.33930625,7.957747155,NA,16.15,85,"B",NA
"MFB057","MFB","Michigan Facet Site",57,"QURU","C","LIVE",38.3,1,2,1152.1,0.91680625,7.957747155,"close to 058",16.55,75,"B",NA
"MFB058","MFB","Michigan Facet Site",58,"QURU","C","LIVE",40.6,1,2,1294.6,1.030225,7.957747155,"close to 057",15.82,75,"B",NA
"MFB059","MFB","Michigan Facet Site",59,"QURU",NA,"DEAD",13.8,1,2,149.6,0.281715976,18.83490451,"yes core",12.79,70,"B",NA
"MFB060","MFB","Michigan Facet Site",60,"QURU","C","LIVE",39.9,1,2,1250.4,0.99500625,7.957747155,NA,12.73,70,"B",NA
"MFB061","MFB","Michigan Facet Site",61,"PIST","S","LIVE",16.5,1,2,213.8,0.402736686,18.83490451,NA,2.28,35,"B",NA
"MFB062","MFB","Michigan Facet Site",62,"ACRU","I","LIVE",19.8,1,2,307.9,0.579940828,18.83490451,NA,9.13,45,"B",NA
"MFB063","MFB","Michigan Facet Site",63,"ACRU","I","LIVE",19.3,1,2,292.6,0.55102071,18.83490451,NA,8.7,43,"B",NA
"MFB064","MFB","Michigan Facet Site",64,"ACRU","I","LIVE",15.6,1,2,191.1,0.36,18.83490451,NA,8.92,42,"B",NA
"MFB065","MFB","Michigan Facet Site",65,"PIST","I","LIVE",21.5,1,2,363.1,0.28890625,7.957747155,NA,11.54,43,"B",NA
"MFB066","MFB","Michigan Facet Site",66,"PIST","C","LIVE",23.5,1,2,433.7,0.34515625,7.957747155,NA,17.14,258,"B",NA
"MFB067","MFB","Michigan Facet Site",67,"ACRU","C","LIVE",26.3,1,2,543.3,0.43230625,7.957747155,"clump of 4",19.94,4,"B",NA
"MFB068","MFB","Michigan Facet Site",68,"ACRU","C","LIVE",25.5,1,2,510.7,0.40640625,7.957747155,"clump of 4",19.5,2,"B",NA
"MFB069","MFB","Michigan Facet Site",69,"POGR",NA,"DEAD",39.4,1,0,1219.2,0.970225,7.957747155,"no core",18,348,"B",NA
"MFB070","MFB","Michigan Facet Site",70,"POGR",NA,"DEAD",40.8,1,0,1307.4,1.0404,7.957747155,"no core",18.55,345,"B",NA
"MFB071","MFB","Michigan Facet Site",71,"POGR",NA,"DEAD",32.6,1,0,834.7,0.664225,7.957747155,"no core",16,344,"B",NA
"MMA001","MMA","Morgan Monroe State Park",1,"ACSA","I","LIVE",29.47,1,2,682.1,0.542800563,7.957747155,NA,8.28,76,"A","Y"
"MMA002","MMA","Morgan Monroe State Park",2,"ACSA","S","LIVE",12.39,1,2,120.6,0.227088905,18.83490451,NA,8.42,70,"A","N"
"MMA003","MMA","Morgan Monroe State Park",3,"ACSA","C","LIVE",33.27,1,2,869.4,0.691808063,7.957747155,NA,12.23,72,"A","Y"
"MMA004","MMA","Morgan Monroe State Park",4,"SAAL","S","LIVE",15.89,1,2,198.3,0.373509024,18.83490451,NA,5.64,6,"A","Y"
"MMA005","MMA","Morgan Monroe State Park",5,"ACSA","C","LIVE",20.1,1,2,317.3,0.25250625,7.957747155,NA,10.48,326,"A","Y"
"MMA006","MMA","Morgan Monroe State Park",6,"ACSA","C","LIVE",31.21,1,2,765,0.608790063,7.957747155,NA,11.25,295,"A","Y"
"MMA007","MMA","Morgan Monroe State Park",7,"FRAX","C","LIVE",51.27,1,2,2064.5,1.642883063,7.957747155,NA,8.36,288,"A","Y"
"MMA008","MMA","Morgan Monroe State Park",8,"ACSA","I","LIVE",24.98,1,2,490.1,0.39000025,7.957747155,NA,8.25,292,"A","N"
"MMA009","MMA","Morgan Monroe State Park",9,"ACSA","C","LIVE",32.89,1,2,849.6,0.676095063,7.957747155,NA,6.26,301,"A","Y"
"MMA010","MMA","Morgan Monroe State Park",10,"ACSA","C","LIVE",28.18,1,2,623.7,0.49632025,7.957747155,NA,9.55,323,"A","Y"
"MMA011","MMA","Morgan Monroe State Park",11,"ACSA","S","LIVE",10.88,1,2,93,0.175110059,18.83490451,NA,2.53,323,"A","N"
"MMA012","MMA","Morgan Monroe State Park",12,"ACSA","I","LIVE",21.78,1,2,372.6,0.29648025,7.957747155,NA,3.72,205,"A","Y"
"MMA013","MMA","Morgan Monroe State Park",13,"ACSA","I","LIVE",15.91,1,2,198.8,0.374449852,18.83490451,NA,7.02,174,"A","N"
"MMA014","MMA","Morgan Monroe State Park",14,"QURU","C","LIVE",35.42,1,2,985.3,0.78411025,7.957747155,NA,8.28,160,"A","Y"
"MMA015","MMA","Morgan Monroe State Park",15,"QUAL","I","LIVE",24.9,1,2,487,0.38750625,7.957747155,NA,8.24,142,"A","Y"
"MMA016","MMA","Morgan Monroe State Park",16,"ACSA","C","LIVE",39.62,1,2,1232.9,0.98109025,7.957747155,NA,11.5,125,"A","N"
"MMA017","MMA","Morgan Monroe State Park",17,"ACSA","I","LIVE",30.78,1,2,744.1,0.59213025,7.957747155,NA,4.9,125,"A","Y"
"MMA018","MMA","Morgan Monroe State Park",18,"QURU","D","LIVE",97.27,1,2,7431,5.913408063,7.957747155,NA,8.26,109,"A","Y"
"MMA019","MMA","Morgan Monroe State Park",19,"ACSA","C","LIVE",29.78,1,2,696.5,0.55428025,7.957747155,NA,13.6,89,"A","Y"
"MMA020","MMA","Morgan Monroe State Park",20,"ACSA","C","LIVE",38.29,1,2,1151.5,0.916327563,7.957747155,NA,15.88,105,"A","Y"
"MMA021","MMA","Morgan Monroe State Park",21,"ACSA","C","LIVE",20.66,1,2,335.2,0.26677225,7.957747155,NA,19.91,104,"A","N"
"MMA022","MMA","Morgan Monroe State Park",22,"FAGR","C","LIVE",43.22,1,2,1467.1,1.16748025,7.957747155,NA,13.79,38,"A","Y"
"MMA023","MMA","Morgan Monroe State Park",23,"ULRU","C","LIVE",24.8,1,2,483.1,0.3844,7.957747155,NA,17.38,36,"A","Y"
"MMA024","MMA","Morgan Monroe State Park",24,"LITU","D","LIVE",64.39,1,2,3256.3,2.591295063,7.957747155,NA,20,15,"A","Y"
"MMA025","MMA","Morgan Monroe State Park",25,"ACSA","C","LIVE",40.4,1,2,1281.9,1.0201,7.957747155,NA,14.2,24,"A","Y"
"MMA026","MMA","Morgan Monroe State Park",26,"ULRU","C","LIVE",21.17,1,2,352,0.280105563,7.957747155,NA,17.53,353,"A","Y"
"MMA027","MMA","Morgan Monroe State Park",27,"ACSA","C","LIVE",30.12,1,2,712.5,0.567009,7.957747155,NA,18.82,290,"A","N"
"MMA028","MMA","Morgan Monroe State Park",28,"ACSA","C","LIVE",46.51,1,2,1699,1.351987563,7.957747155,NA,18.29,272,"A","Y"
"MMA029","MMA","Morgan Monroe State Park",29,"ACSA","C","LIVE",33.6,1,2,886.7,0.7056,7.957747155,NA,17.91,241,"A","Y"
"MMA030","MMA","Morgan Monroe State Park",30,"QURU","D","LIVE",61.4,1,2,2960.9,2.356225,7.957747155,NA,14.14,225,"A","Y"
"MMA031","MMA","Morgan Monroe State Park",31,"FAGR","D","LIVE",52.37,1,2,2154,1.714135563,7.957747155,NA,18.05,212,"A","Y"
"MMA032","MMA","Morgan Monroe State Park",32,"FRAX","D","LIVE",60.15,1,2,2841.6,2.261264063,7.957747155,NA,19.42,168,"A","Y"
"MMA033","MMA","Morgan Monroe State Park",33,"ACSA","I","LIVE",39.78,1,2,1242.9,0.98903025,7.957747155,NA,17.29,176,"A","N"
"MMA034","MMA","Morgan Monroe State Park",34,"ACSA","C","LIVE",22.5,1,2,397.6,0.31640625,7.957747155,NA,14.89,134,"A","N"
"MMA035","MMA","Morgan Monroe State Park",35,"ACSA","C","LIVE",31.68,1,2,788.2,0.627264,7.957747155,NA,14.53,143,"A","N"
"MMB001","MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y"
"MMB002","MMB","Morgan Monroe State Park",2,"ACSA","S","LIVE",22.9,1,2,411.9,0.32775625,7.957747155,NA,9.66,174,"B","Y"
"MMB003","MMB","Morgan Monroe State Park",3,"FAGR","S","LIVE",26.5,1,2,551.5,0.43890625,7.957747155,NA,8.59,150,"B","Y"
"MMB004","MMB","Morgan Monroe State Park",4,"FAGR","C","LIVE",59.4,1,2,2771.2,2.205225,7.957747155,NA,11.54,128,"B","Y"
"MMB005","MMB","Morgan Monroe State Park",5,"FAGR","S","LIVE",17.5,1,2,240.5,0.453032544,18.83490451,NA,12.47,97,"B","N"
"MMB006","MMB","Morgan Monroe State Park",6,"QUAL","C","LIVE",53.4,1,2,2239.6,1.782225,7.957747155,NA,7.97,8,"B","Y"
"MMB007","MMB","Morgan Monroe State Park",7,"ACSA","I","LIVE",37.1,1,2,1081,0.86025625,7.957747155,NA,3.9,295,"B","Y"
"MMB008","MMB","Morgan Monroe State Park",8,"LITU","D","LIVE",77.3,1,2,4693,3.73455625,7.957747155,NA,6.24,270,"B","Y"
"MMB009","MMB","Morgan Monroe State Park",9,"QUAL","C","LIVE",53.5,1,2,2248,1.78890625,7.957747155,NA,11.54,262,"B","Y"
"MMB010","MMB","Morgan Monroe State Park",10,"TIAM","I","LIVE",30,1,2,706.9,0.5625,7.957747155,NA,12.94,255,"B","N"
"MMB011","MMB","Morgan Monroe State Park",11,"TIAM","I","LIVE",49.4,1,2,1916.7,1.525225,7.957747155,NA,13.09,250,"B","Y"
"MMB012","MMB","Morgan Monroe State Park",12,"ACSA","I","LIVE",24.3,1,2,463.8,0.36905625,7.957747155,NA,17.04,230,"B","Y"
"MMB013","MMB","Morgan Monroe State Park",13,"SAAL","I","LIVE",33.4,1,2,876.2,0.697225,7.957747155,NA,16.93,215,"B","Y"
"MMB014","MMB","Morgan Monroe State Park",14,"SAAL","I","LIVE",24.5,1,2,471.4,0.37515625,7.957747155,NA,16.18,200,"B","Y"
"MMB015","MMB","Morgan Monroe State Park",15,"POGR",NA,"DEAD",21.2,1,2,353,0.2809,7.957747155,"band: ID 2325",17.24,195,"B","Y"
"MMB016","MMB","Morgan Monroe State Park",16,"LITU","D","LIVE",87.4,1,2,5999.5,4.774225,7.957747155,"band: LP2320",15.84,170,"B","Y"
"MMB017","MMB","Morgan Monroe State Park",17,"SAAL",NA,"DEAD",20.5,1,0,330.1,0.26265625,7.957747155,"rotten no core",19.78,170,"B",NA
"MMB018","MMB","Morgan Monroe State Park",18,"FAGR","I","LIVE",33.5,1,2,881.4,0.70140625,7.957747155,NA,14.66,130,"B","Y"
"MMB019","MMB","Morgan Monroe State Park",19,"ACSA","C","LIVE",41.5,1,1,1352.7,1.07640625,7.957747155,"rotten 1 core",19.26,112,"B","Y"
"MMB020","MMB","Morgan Monroe State Park",20,"LITU","D","LIVE",42.3,1,2,1405.3,1.11830625,7.957747155,NA,17.22,64,"B","Y"
"MMB021","MMB","Morgan Monroe State Park",21,"LITU","C","LIVE",38.4,1,2,1158.1,0.9216,7.957747155,NA,19.86,56,"B","Y"
"MMB022","MMB","Morgan Monroe State Park",22,"FAGR","C","LIVE",45.5,1,2,1626,1.29390625,7.957747155,NA,15.43,50,"B","Y"
"MMB023","MMB","Morgan Monroe State Park",23,"ACSA","I","LIVE",26.3,1,2,543.3,0.43230625,7.957747155,NA,15.01,14,"B","Y"
"MMB024","MMB","Morgan Monroe State Park",24,"FRPE","D","LIVE",59.2,1,2,2752.5,2.1904,7.957747155,NA,15.54,340,"B","Y"
"MMB025","MMB","Morgan Monroe State Park",25,"ACSA","I","LIVE",44.4,1,2,1548.3,1.2321,7.957747155,NA,13.07,333,"B","Y"
"MMB026","MMB","Morgan Monroe State Park",26,"ACSA","I","LIVE",27.8,1,2,607,0.483025,7.957747155,NA,17.29,304,"B","Y"
"MMC001","MMC","Morgan Monroe State Park",1,"ACSA","C","LIVE",39.8,1,2,1244.1,0.990025,7.957747155,NA,11.87,246,"C","N"
"MMC002","MMC","Morgan Monroe State Park",2,"ACSA","C","LIVE",22.1,1,2,383.6,0.30525625,7.957747155,NA,12.09,243,"C","N"
"MMC003","MMC","Morgan Monroe State Park",3,"SAAL","I","LIVE",23.1,1,2,419.1,0.33350625,7.957747155,NA,7.94,206,"C","Y"
"MMC004","MMC","Morgan Monroe State Park",4,"POGR","C","LIVE",41.1,1,2,1326.7,1.05575625,7.957747155,"Rob said so",2.7,202,"C",NA
"MMC005","MMC","Morgan Monroe State Park",5,"SAAL",NA,"DEAD",15.2,1,2,181.5,0.341775148,18.83490451,NA,8.39,183,"C","Y"
"MMC006","MMC","Morgan Monroe State Park",6,"ACSA","C","LIVE",45.7,1,2,1640.3,1.30530625,7.957747155,NA,10.65,158,"C","Y"
"MMC007","MMC","Morgan Monroe State Park",7,"ACSA","S","LIVE",16.4,1,2,211.2,0.397869822,18.83490451,NA,6.14,162,"C","Y"
"MMC008","MMC","Morgan Monroe State Park",8,"ACSA","S","LIVE",13.8,1,2,149.6,0.281715976,18.83490451,NA,10.17,149,"C","Y"
"MMC009","MMC","Morgan Monroe State Park",9,"POGR","D","LIVE",33.2,1,2,865.7,0.6889,7.957747155,"Rob said so",6.52,117,"C",NA
"MMC010","MMC","Morgan Monroe State Park",10,"QUAL","C","LIVE",51.8,1,2,2107.4,1.677025,7.957747155,NA,12.44,72,"C","Y"
"MMC011","MMC","Morgan Monroe State Park",11,"FRAX","C","LIVE",35.8,1,2,1006.6,0.801025,7.957747155,"tag: 346",10.42,45,"C","Y"
"MMC012","MMC","Morgan Monroe State Park",12,"ASTR","S","LIVE",12.3,1,2,118.8,0.223801775,18.83490451,NA,9.64,41,"C","N"
"MMC013","MMC","Morgan Monroe State Park",13,"SAAL","C","LIVE",35.1,1,2,967.6,0.77000625,7.957747155,"rotten, tag: 347",11.93,13,"C","Y"
"MMC014","MMC","Morgan Monroe State Park",14,"ACSA","I","LIVE",24.8,1,2,483.1,0.3844,7.957747155,"tag: 348",10.17,0,"C","Y"
"MMC015","MMC","Morgan Monroe State Park",15,"ASTR","S","LIVE",10.9,1,2,93.3,0.175754438,18.83490451,"LP5354, very malformed",6.01,43,"C","N"
"MMC016","MMC","Morgan Monroe State Park",16,"QUAL","C","LIVE",91.8,1,2,6618.7,5.267025,7.957747155,NA,9.05,319,"C","Y"
"MMC017","MMC","Morgan Monroe State Park",17,"SAAL","I","LIVE",25.74,1,2,520.4,0.41409225,7.957747155,NA,1.37,0,"C","Y"
"MMC018","MMC","Morgan Monroe State Park",18,"SAAL","S","LIVE",23.6,1,2,437.4,0.3481,7.957747155,NA,11.87,181,"C","Y"
"MMC019","MMC","Morgan Monroe State Park",19,"ACSA","C","LIVE",26.7,1,2,559.9,0.44555625,7.957747155,"tag: 2020 LP 100",17.62,266,"C","Y"
"MMC020","MMC","Morgan Monroe State Park",20,"ACSA","C","LIVE",41.1,1,2,1326.7,1.05575625,7.957747155,NA,16.11,245,"C","Y"
"MMC021","MMC","Morgan Monroe State Park",21,"ACSA","C","LIVE",47.7,1,2,1787,1.42205625,7.957747155,NA,15.63,206,"C","N"
"MMC022","MMC","Morgan Monroe State Park",22,"SAAL","I","LIVE",20.3,1,2,323.7,0.25755625,7.957747155,NA,15.3,180,"C","Y"
"MMC023","MMC","Morgan Monroe State Park",23,"LITU","C","LIVE",28.7,1,2,646.9,0.51480625,7.957747155,NA,19.6,158,"C","Y"
"MMC024","MMC","Morgan Monroe State Park",24,"QUAL","C","LIVE",55.6,1,2,2427.9,1.9321,7.957747155,NA,15.45,125,"C","Y"
"MMC025","MMC","Morgan Monroe State Park",25,"LIST?","C","LIVE",26,1,2,530.9,0.4225,7.957747155,NA,15.53,114,"C","N"
"MMC026","MMC","Morgan Monroe State Park",26,"LITU","C","LIVE",48.8,1,2,1870.4,1.4884,7.957747155,NA,17.58,61,"C","Y"
"MMC027","MMC","Morgan Monroe State Park",27,"LITU","C","LIVE",37.4,1,2,1098.6,0.874225,7.957747155,"tag: 395",14.05,50,"C","Y"
"MMC028","MMC","Morgan Monroe State Park",28,"ACSA","I","LIVE",33.2,1,2,865.7,0.6889,7.957747155,"rotten. Tag: 344",14.84,42,"C",NA
"MMC029","MMC","Morgan Monroe State Park",29,"ACSA","C","LIVE",35.2,1,2,973.1,0.7744,7.957747155,"tag: 343",15.49,24,"C","Y"
"MMC030","MMC","Morgan Monroe State Park",30,"FRAX","C","LIVE",44.5,1,2,1555.3,1.23765625,7.957747155,"tag: LP LP05",17.67,8,"C","N"
"MMC031","MMC","Morgan Monroe State Park",31,"ACSA","C","LIVE",30.2,1,2,716.3,0.570025,7.957747155,"tag: 351",16.37,359,"C","Y"
"MMC032","MMC","Morgan Monroe State Park",32,"FRPE","C","LIVE",51.2,1,2,2058.9,1.6384,7.957747155,NA,19.27,306,"C","Y"
"MMC033","MMC","Morgan Monroe State Park",33,"QUAL","C","LIVE",58.6,1,2,2697,2.146225,7.957747155,"tag: LP100 #2021",18.04,290,"C","Y"
"MOA001","MOA","Missouri Ozark",1,"JUVI","S","LIVE",19.09,1,2,286.2,0.539094822,18.83490451,NA,11.07,29,"A",NA
"MOA002","MOA","Missouri Ozark",2,"CACO","C","LIVE",31.9,1,2,799.2,0.63600625,7.957747155,NA,5.31,350,"A",NA
"MOA003","MOA","Missouri Ozark",3,"CACO","C","LIVE",29.41,1,2,679.3,0.540592563,7.957747155,NA,5.31,350,"A",NA
